"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Album Release Date","Disc Number","Track Number","Track Duration (ms)","Explicit","Popularity","Added By","Added At"
"spotify:track:11IS9sbmnAqSdLQaEvZGbb","Just One Second - Apex Remix","spotify:artist:4CbuwI3bEF7gQOwpxBKtal","London Elektricity","spotify:album:5m7RGCRrbEhHCrCkNsRPN5","Sick Music","2009-06-29","1","11","377840","false","50","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3eOjp7XNrBAEXEwsMJVHkd","双子姉妹の歌","spotify:artist:0PoKzYeBX3Lgg35BipPlAj, spotify:artist:6A03sWpZmAsYFVV5f6IGVQ","Maki Nomiya, Clémentine","spotify:album:4mycKdj47T292BCpcwAK7R","野宮真貴 渋谷系ソングブック","2018-10-31","1","10","188880","false","14","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:0tfavxs6SWihPaFkrRh6ws","Photographer","spotify:artist:5VuVKfaMPZ8FnG40BIFp07, spotify:artist:1uoc2yXhCeoatWeORCJ0Ep","EmoCo, ちょこ","spotify:album:0ebxsaUUt2r9GxR7AesH8P","STYLEY! Vol. 3","2019-08-13","1","5","198500","false","10","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:29NC4dcxqh80vdaBB4Xgyr","perfect blue","spotify:artist:1v47kg4dmrJTFP66iuviss","Limonène","spotify:album:0ebxsaUUt2r9GxR7AesH8P","STYLEY! Vol. 3","2019-08-13","1","3","212000","false","14","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7Cq9sRA0JzdZHj5qSRvPcb","就寝御礼","spotify:artist:28xO8Bwfb2FPyc9gsXIqFv","Psyqui","spotify:album:2Cseaqe6q1T7O14XP5pNnE","STYLEY! vol.2","2018-10-28","1","6","268500","false","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:6Bhn0MK9JsoaO8qcSIEzo0","Sleep Well My Dear","spotify:artist:1qz3nYVQit24tcOsCOdCvb","Cupidon","spotify:album:6QqnuGlBj8v7ajgMI09oho","Cupidon EP","2019-10-11","1","1","251214","false","8","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:4UOTlYEeks1VtVVk3wVrf5","Popcorn mit Marie","spotify:artist:1qz3nYVQit24tcOsCOdCvb","Cupidon","spotify:album:6QqnuGlBj8v7ajgMI09oho","Cupidon EP","2019-10-11","1","2","166779","false","8","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:6058YlD4i38p8E6ih9f3SI","La Graviere","spotify:artist:1qz3nYVQit24tcOsCOdCvb","Cupidon","spotify:album:6QqnuGlBj8v7ajgMI09oho","Cupidon EP","2019-10-11","1","3","325084","false","9","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:4n9thyk9voncQJtzZ4nFQQ","No Worries","spotify:artist:1qz3nYVQit24tcOsCOdCvb","Cupidon","spotify:album:6QqnuGlBj8v7ajgMI09oho","Cupidon EP","2019-10-11","1","4","155616","false","11","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:6UvNwRWe8Ky4d3d13YVpQa","コンビニエンスボーイ","spotify:artist:1x9lMUggTk6KWnluVbjUXF, spotify:artist:2BSv9udyrO0Mm0ckZAkQSI, spotify:artist:5DbBdSGEbUynwuApR95Bfi, spotify:artist:0yFTQM79Y12E6J6aOPRoZg, spotify:artist:0NFQl5rddRJgRyTLMvThP5","HOTEL DONUTS, TOSHIKI HAYASHI(%C), maco marets, satomoka, 山田大介","spotify:album:5NQVDM2QTAHRN3g85Snrfg","コンビニエンスボーイ / インソムニアガール","2019-10-23","1","1","277553","false","42","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:1O0laRQwpdeGstTxv9jx1k","Get on the groove","spotify:artist:2BSv9udyrO0Mm0ckZAkQSI","TOSHIKI HAYASHI(%C)","spotify:album:22DY5qQRBXJkor3D88zZt0","Get on the groove","2019-11-06","1","1","189185","false","4","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:5cAEkJEYiNTO26oXRKnxJn","Contact - TOSHIKI HAYASHI(%C) remix","spotify:artist:21bkNzNX7do9qb8SM9wFQF, spotify:artist:2BSv9udyrO0Mm0ckZAkQSI","Mamiko Suzuki, TOSHIKI HAYASHI(%C)","spotify:album:1wFgDNlX2dn4HLWbvlZ05T","Deep green","2017-06-21","1","5","173750","false","45","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7MbEdf0tEZpNlI5zaqu4Qn","IN MY ROOM","spotify:artist:6psIuXSnGPGKY93Wcj1qeW","FR:EDEN","spotify:album:7fn7EVNBWoqVfc7h3eHbsU","Bin on Frieden","2018-12-26","1","5","164899","false","13","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2VtzBlCJqapV4oZ4bvTsfB","i love you","spotify:artist:33zSBkXKBqFb21ydNLh2xu, spotify:artist:573hBKu7MUNNUbp0OKhuRr","rocomoco, ESAE","spotify:album:0mk5Ftt75GFnTghpTcicte","i love you","2019-10-25","1","1","142978","false","6","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3qJSvvtjcqbk4Pso9TMUoj","鐵蘭花","spotify:artist:68gYAqni9tSrACmLCp4qoM","Janice Vidal","spotify:album:1OrmtxVKeJjuvF9tbNMM3f","In His Name","2019-09-20","1","2","235868","false","28","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2zh2R9aWlthGzecYvbb68z","Us Two","spotify:artist:5wEF5my54dE5vMMmSUz2q3, spotify:artist:0tquhVod10o2zf1ht2aVoz","Glimlip, Elior","spotify:album:5n0t3WRS4zLznM2b4c4mKe","Us Two","2019-10-07","1","1","106250","false","37","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:4UbAvjVwe2axRApVLrteBO","KO7","spotify:artist:6ljotXgL1sbhiI7aiF7W8O, spotify:artist:5wEF5my54dE5vMMmSUz2q3","Louk, Glimlip","spotify:album:3C5HDbrPphit8U3AqPQ6L6","KO7","2019-11-01","1","1","155833","false","27","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:6wxo4gYHXTXQSrS3RJ5piu","Wivout U","spotify:artist:0IvTgqmNuZwVjEkkjzxLha","Henry Wu","spotify:album:032UkdNisgEWoTXJquKmDf","Wivout U","2019-10-02","1","1","382347","false","22","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7BIODF9VkMPPqmKZyD2kNv","Beginnings","spotify:artist:69FGWeFKaCyCjiDU2afEUl, spotify:artist:5lDtfHPqWN6MG9tFywnW8J","Paul Grant, Kiefer","spotify:album:0fSFBObdNrI0c9ozx18Hru","All I Can Say / Sunlight","2019-11-01","1","3","181978","false","11","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7E1mHY84W8WV2pMwqPs6mu","Security","spotify:artist:3J4HhohiA3sFTwyHTBqKs1, spotify:artist:3vfLgvHxuDXKWXYlptv8u5","Daniel Casimir, Tess Hirst","spotify:album:6KpXZcU7Ul1VEMmsaTtLtY","Security","2019-09-27","1","1","247002","false","2","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3altpppiQHNARppLox97SW","Foulden Road","spotify:artist:0b9U7AWlcVUJ5rDPCtnG9w, spotify:artist:0bffwHN6W2tHACqXcYSxJB","Neue Grafik Ensemble, Neue Grafik","spotify:album:2pLRO0pa8KIDIIoJheiTgF","Foulden Road","2019-09-27","1","1","215466","false","14","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:0uT1YAPkKDfplq07PAMvNF","Serenity","spotify:artist:0ygIgsjUzKivFgxgjQ9iV9","Jacques Greene","spotify:album:3fDOKKGXHv4CsGCOTv4W3z","Dawn Chorus","2019-10-18","1","1","233540","false","40","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3Vj8RQkFwOmDvUrwu6MtQZ","Yo Love - From ""Queen & Slim: The Soundtrack""","spotify:artist:68kEuyFKyqrdQQLLsmiatm, spotify:artist:4IVAbR2w4JJNJDDRFP3E83, spotify:artist:294lNTPZfdqyzt8qnxmFiL","Vince Staples, 6LACK, Mereba","spotify:album:09VyQ2zwUx0EBKTJNBUZv1","Yo Love (From ""Queen & Slim: The Soundtrack"")","2019-11-11","1","1","143830","true","71","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7xKVZgJSOXnLHXPj7Z3TIM","Indigo","spotify:artist:0mhox3TAeYSKScgjAO6Xx2","Rene Schier","spotify:album:1TszIWHYSbRSVyZJvnl0q7","Films Never Made","2019-07-28","1","2","229787","false","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3hc2p6cl9FjnvU0MzV5j3X","Viewfinder","spotify:artist:07UJz804RJxqNvxFXC3h9H","Sam Gellaitry","spotify:album:5CNlBzb4rmdvZJdrrdTJCo","Viewfinder Vol. 1: PHOSPHENE","2019-04-05","1","2","265531","false","42","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:0RtkiBgYQmkiDg8ntoJxzT","Do That (feat. FHAT)","spotify:artist:2inX1svE5swPuIBIJdrFyo, spotify:artist:6ltQmR519qfdWeirSIzCV8, spotify:artist:3W02sTifN8tW1bapAkS1hu","Noah Slee, FHAT, Beau Diako","spotify:album:6zmUhkZKIx7SBQZCpaJg7H","Do That (feat. FHAT)","2019-09-27","1","1","161003","false","39","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3840tCEV3VgTiFHiJsYCT0","Wings - Shlohmo Remix","spotify:artist:7pww8JMPMj1SxUfJ8wN5Kt, spotify:artist:6y80I9YZi4DOpbaSUlL725","HAERTS, Shlohmo","spotify:album:3mksLsvQU7hPUVmNvL0IH0","Remixed","2015-01-20","1","1","319506","false","33","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:0EEse18Npn0skDbE7Bpbi1","Dollar - 20syl Remix","spotify:artist:7sgWBYtJpblXpJl2lU5WVs, spotify:artist:6mA4csYsYvf4Mq02PleZEV","Electric Guest, 20syl","spotify:album:4fhZ059kHDR1z4bWr2ygOK","Dollar (20syl Remix)","2019-09-03","1","1","214058","true","36","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:24AIHn9dcUsKdEGvWMxsXe","Delight","spotify:artist:2RBJhPBOr8mI5evwaL4HR3, spotify:artist:3xSgsOQSQsexCD6sngAMje, spotify:artist:5upHj0MnOX1kIBXf7zzoZb, spotify:artist:7iljQVDzReF6FBa4cNMIAp, spotify:artist:5DzRNZqM3n00DdR0ORPxji","Ghostnaut, Blazino, Ozay Moore, Raashan Ahmad, Moira Jean","spotify:album:1Ft42dgzU5MwnKFoQE1NSC","Delight","2019-10-08","1","1","156249","false","34","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:6hci4VoUfwxbhG76szxvzM","Sommeron","spotify:artist:7c5qu1gNlg8jWDzzmlp89O, spotify:artist:2rQUmy9WBe1uoPy8y3Wsy8","Kraak & Smaak, imugi 이무기","spotify:album:7jHlhuw85jH0VbLK228LrM","Sommeron","2019-10-04","1","1","282380","false","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2nqw1cBQ8qKMjW7C3vRZjO","Pocket","spotify:artist:0wxqHrY3M43hkutOC6qDHW","Miloux","spotify:album:6HuWmRdI0V9Grc1YKPNUkA","EP 1","2016-04-08","1","1","332451","false","27","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2iFeQ2YmZocMVTKsksnB6l","Enough","spotify:artist:2PMFm0z412L9xRCPRfMmkN, spotify:artist:0wxqHrY3M43hkutOC6qDHW","Haz' Beats, Miloux","spotify:album:7atsLG4IQNWcLhVhB5segV","Enough","2019-06-28","1","1","193173","false","18","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:4vmGzf36Y4oPtHBkW9xRiD","All I Can Say","spotify:artist:69FGWeFKaCyCjiDU2afEUl, spotify:artist:3SAMS1olAlq6wJ8Y7CApjs","Paul Grant, Miles Bonny","spotify:album:0fSFBObdNrI0c9ozx18Hru","All I Can Say / Sunlight","2019-11-01","1","1","205093","false","14","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:5OkGzfX2z2UbfbeCWo56Sy","Romeo","spotify:artist:4S68J6bchvHhqHO1Kp8W9X","Tamera","spotify:album:1JJD5l1KzqLUoZfGBZIHkd","Romeo","2019-08-08","1","1","174586","true","35","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:44ashym52bERKclJsKt3Db","Okok (Hibachi)","spotify:artist:3DGlTwdM5Dim9XQipb3jMf","Jordan Ward","spotify:album:1n6ULeNHEteS5eucGgsUSp","Valley Hopefuls","2019-06-07","1","2","133152","true","58","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:5JPF1NwO99YaxEF7AYFa0Z","Rendezvous (with Miraa May)","spotify:artist:4hTL3jOgvZwOqegEZTOrCc, spotify:artist:2fOvE1l01YyORhYzwoaLCM","Col3trane, Miraa May","spotify:album:4eAgNJFr1l00Lmm0CyPios","Rendezvous (with Miraa May)","2019-11-05","1","1","150783","true","55","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3yhInewGeB4AzUJKyz3SUR","What If","spotify:artist:0tbeZu9lv8YEKSQ9tZSslu","Amber Mark","spotify:album:0XObJRKFbMGcYmSvctXK4Q","What If","2019-06-07","1","1","215239","false","55","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2z7BbXdnQjM3YGEuDQ1s3w","Battlefield","spotify:artist:2BBIIe7eBYThLcIrZGZb3I, spotify:artist:6tI1Mfp8kWOHH6QN6q53Q6","Athletic Progression, Minna Forouzandeh","spotify:album:0ShR1it5jBqqLr6trq5Gfv","Dark Smoke","2019-01-25","1","4","206562","false","17","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:45PQuOIJ6brMnP2c2aDeCJ","Stepney Tale","spotify:artist:2BBIIe7eBYThLcIrZGZb3I, spotify:artist:0MzwdYm3L1uIIFASbl13XK","Athletic Progression, Isatta Sheriff","spotify:album:0ShR1it5jBqqLr6trq5Gfv","Dark Smoke","2019-01-25","1","2","209833","false","26","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:6RllIBN2nGkXxwz0is9Hqx","Speakin' (Intro)","spotify:artist:7MigDh04CCntQbsBvugEmb","Marlon Craft","spotify:album:7bi0G3vx5eVDVJ9SkykwoG","Funhouse Mirror","2019-06-18","1","1","201388","true","27","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:5ctLUdRtqhZs1ZBUzIVpD4","La Californie","spotify:artist:28YSrbk6xiTk3WhpkdidaW","Fille à Papa","spotify:album:5VmxgfgvZPdxXZkqpQXhKg","La Californie","2019-07-12","1","1","171500","false","11","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:0Bp6v1J3V0kd71S8xBhS0E","Finger Guns","spotify:artist:6snr2uV0JQDKLW9yWzRkPj","Funkmammoth","spotify:album:0E4rsylZkSmQd86masYH3w","Cookie Compilation: Tasty Tunes","2019-06-14","1","8","142978","false","2","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:4aDOvT9b4eXkFdAIbiebJk","Le chevalier","spotify:artist:28YSrbk6xiTk3WhpkdidaW","Fille à Papa","spotify:album:0E4rsylZkSmQd86masYH3w","Cookie Compilation: Tasty Tunes","2019-06-14","1","6","224000","false","4","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2z8vXzBhv7psCBgYbEjbLZ","Until the End","spotify:artist:6wa2PiIWrIhhz6lRQEGQpO, spotify:artist:6g3orasGcMPn0gwcE3JMAC","Pastel, Bambie Thug","spotify:album:4yIjhDI8mwHCrQFnRIpA92","Until the End","2019-06-07","1","1","168651","false","34","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:1uWwpKHM41fWXifw7ORfL7","Under the Sun (feat. Laville)","spotify:artist:38jDRxwK5wuTKAk54LEj1F, spotify:artist:0Yozms4JXzD67amL5nv3eV","Ash Walker, Laville","spotify:album:5pyxwu2gmO0JFOy7klb6tZ","Aquamarine","2019-07-19","1","1","211346","false","30","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7m7GYvmlFGEeVuxaRivcrX","April 25th","spotify:artist:5EpRGVPs8i7MKQSCxLLauh","Kadeem Tyrell","spotify:album:0VDnDFHJB9TdGYeWQdlaBw","April 25th","2019-04-25","1","1","237818","false","49","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:59WsKWbyUqr63XL0e1od3H","For Good","spotify:artist:5EpRGVPs8i7MKQSCxLLauh","Kadeem Tyrell","spotify:album:2kvi5KdEN62BeNepItQSGe","Elements","2019-07-05","1","2","226097","false","18","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:5qJUeQtdr0qMTBJuAeo0Je","Understand","spotify:artist:1YRb0vKj0YIlbEyuexYlXv","Cantrell","spotify:album:5KHPQgMdufU9nM6BHkuXhP","DEVIL NEVER EVEN LIVED","2019-03-22","1","8","258866","true","46","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3YObM9zoU0w9FOCNJe9F7f","Sheriff","spotify:artist:72WcKL1SYgNzcNojYLFQsB, spotify:artist:2PEsLlEk8HIw0NFPSENdQs","Redinho, Joel Culpepper","spotify:album:3weEi2XbVI0mLljt0Q6jVz","Sheriff","2019-10-30","1","1","183335","false","46","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2Tx7Y5STwsCHA6D9kzo85w","Tempted","spotify:artist:2hmDAP9qrP22L93Pbq7FWM","30/70","spotify:album:11y2bOhNNaRY2gD9d9Mooh","Tempted","2019-06-28","1","1","223194","false","16","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3EefuRsWWqcBvzRI0POXCs","OUTSIDE","spotify:artist:5Txlp4Pwg0rWyrIQaqnAUG, spotify:artist:5krZkab66mF2eexXFJv0A6, spotify:artist:6RwBaA9wZC0BPWZfmGeWMo, spotify:artist:2iKQgImU0tNvy43Qs0lfyX, spotify:artist:0fJlZhSUNFeLYyumFSsPPG, spotify:artist:2PsLA02qizY5hAqZSINbhC","Gracy Hopkins, Bonnie Banane, Krisy, LYNN, TheJayneral, Anaïs Sd","spotify:album:1jgi4ts3j0YGc28FgiV7B6","OUTSIDE","2019-09-08","1","1","200129","true","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:23zJcKwLf5CeaKVbFhrWgF","A Palé","spotify:artist:7ltDVBr6mKbRvohxheJ9h1","ROSALÍA","spotify:album:6B2RRiDJFXHojfPxKja5Mx","A Palé","2019-11-07","1","1","143773","false","66","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2eGtd973rz4rySXjhtBhpO","19","spotify:artist:5uhqkMm8dyQvX83kl4Znq0","99 Neighbors","spotify:album:0CxOU3czUYtdeY8kROMZkg","19","2019-11-06","1","1","250479","true","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:6pupcurqRceRKr1IjdM5nS","Grim (feat. Lil Ugly Mane & Denzel Curry)","spotify:artist:78X7quh8fqAGZ42OpLmUW0, spotify:artist:2gPLG9mGaU67woC5L0luYA, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Wiki, Lil Ugly Mane, Denzel Curry","spotify:album:5Ye9kDYxIZM0LVj1M1CvC6","OOFIE","2019-11-08","1","4","262693","true","46","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7p2UuZUwgke4lSW9B9mgwG","Faceshopping - Money Mix","spotify:artist:5a2w2tgpLwv26BYJf2qYwu, spotify:artist:3jDtqAKltRxJi64svLZGj7","SOPHIE, Bibi Bourelly","spotify:album:0cIIXn7HSL6zFbAsSO3Lrz","OIL OF EVERY PEARL'S UN-INSIDES NON-STOP REMIX ALBUM","2019-09-06","2","4","233721","false","19","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:4KfgBq7SrmjavjQS4ZQGHC","sad day","spotify:artist:6nB0iY1cjSY1KyhYyuIIKH","FKA twigs","spotify:album:2w8Wshbp9RCPJdPU1iOpaY","MAGDALENE","2019-11-08","1","3","255720","false","46","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:5fJqkPtaFohDuNXWJdXyVS","thousand eyes","spotify:artist:6nB0iY1cjSY1KyhYyuIIKH","FKA twigs","spotify:album:2w8Wshbp9RCPJdPU1iOpaY","MAGDALENE","2019-11-08","1","1","300506","false","41","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:0t4knmBuw14LysanDonPrj","Touch & Go","spotify:artist:0NIIxcxNHmOoyBx03SfTCD, spotify:artist:4IVAbR2w4JJNJDDRFP3E83","Tinashe, 6LACK","spotify:album:3cwNClu6TT9TA8QKCqXq9J","Touch & Go","2019-11-07","1","1","255658","true","50","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:1Fp2cQhRfIlfQe62Mwm1fJ","Vem Comigo","spotify:artist:51Qf68QZaIZsgS8C1XB5Ow, spotify:artist:3vl82Ytglr3Ue6wE6bM3de","kLap, Mappia Veraz","spotify:album:6ShuF6yJZuqOAKzsqhNN8g","Vem Comigo","2019-11-07","1","1","199394","false","14","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7jUvqXyDn5ZJhAGq1P32mn","3001","spotify:artist:5bC48lf8QD99jU2lLiJlon","HERO","spotify:album:5f2qp5wpLqoktnyC9qcMO7","CRY BABY","2019-11-07","1","1","134275","false","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:0AvqwO2jfsCcHxUnSEFQCo","COMFORTABLE","spotify:artist:5bC48lf8QD99jU2lLiJlon","HERO","spotify:album:5f2qp5wpLqoktnyC9qcMO7","CRY BABY","2019-11-07","1","2","213537","false","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:6RhwJ3RCrOzqQ0vDiyDKqb","CRY BABY","spotify:artist:5bC48lf8QD99jU2lLiJlon","HERO","spotify:album:5f2qp5wpLqoktnyC9qcMO7","CRY BABY","2019-11-07","1","3","175014","false","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7dg7w9S4rcnET4BOI69Ttg","(SELF HELP)","spotify:artist:5bC48lf8QD99jU2lLiJlon","HERO","spotify:album:5f2qp5wpLqoktnyC9qcMO7","CRY BABY","2019-11-07","1","4","78750","false","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:24N7sj3bmgWKkAmspTSAuj","POWER","spotify:artist:5bC48lf8QD99jU2lLiJlon","HERO","spotify:album:5f2qp5wpLqoktnyC9qcMO7","CRY BABY","2019-11-07","1","5","246097","false","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7laUZYL4UwMMcvXJrsAlz5","ROT IN PIECES","spotify:artist:5bC48lf8QD99jU2lLiJlon","HERO","spotify:album:5f2qp5wpLqoktnyC9qcMO7","CRY BABY","2019-11-07","1","6","154736","false","0","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:4EivmOT13NMpNSfTKn9p4s","Like That (feat. Gucci Mane)","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","Doja Cat, Gucci Mane","spotify:album:1MmVkhiwTH0BkNOU3nw5d3","Hot Pink","2019-11-07","1","6","163173","true","83","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Say So","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","spotify:album:1MmVkhiwTH0BkNOU3nw5d3","Hot Pink","2019-11-07","1","5","237893","true","89","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:7k51pIqTGEHHZOnpI11Qq2","Won't Bite","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5, spotify:artist:1ybINI1qPiFbwDXamRtwxD","Doja Cat, Smino","spotify:album:1MmVkhiwTH0BkNOU3nw5d3","Hot Pink","2019-11-07","1","2","195213","true","66","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2DaljKj0saJTjiclskyG6L","Neo Gal Wop","spotify:artist:0hBYSjDjcAaAuSZcpN8jk9","JP THE WAVY","spotify:album:4bwqshC4pny7UHEXe25eoi","Neo Gal Wop","2018-12-07","1","1","122500","false","38","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:1RZmRUTBDlA7umcoJWFVGN","Onederful","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","spotify:album:1sYQKQBFypDjqisaAiaiGb","Keep in Touch","2019-11-08","1","1","282279","true","44","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:20Q8Vw825YzPwJs3hKfHJB","2maro","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","spotify:album:1sYQKQBFypDjqisaAiaiGb","Keep in Touch","2019-11-08","1","2","226750","true","36","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2MA0rZoPMziKVPHhB7z3BF","Miss3d Calls","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","spotify:album:1sYQKQBFypDjqisaAiaiGb","Keep in Touch","2019-11-08","1","3","84553","true","18","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2NmUBhcOXn2fGXX9LUUrGq","Public School","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","spotify:album:1sYQKQBFypDjqisaAiaiGb","Keep in Touch","2019-11-08","1","4","201750","true","44","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:0I4giFIC3sQtHDGn1L4McQ","Black Oak Park","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","spotify:album:1sYQKQBFypDjqisaAiaiGb","Keep in Touch","2019-11-08","1","5","76657","true","21","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:2jNdNlhyAxOqLb8CwYnfdO","Saywhaat // Long Ass Car Ride","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","spotify:album:1sYQKQBFypDjqisaAiaiGb","Keep in Touch","2019-11-08","1","6","284143","true","31","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:1YR6ewj7hO6XIpNz5QjDst","Fortnights","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","spotify:album:1sYQKQBFypDjqisaAiaiGb","Keep in Touch","2019-11-08","1","7","199225","true","20","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:4EIEiMg23YB7IJitKOseKd","Thanksgiving","spotify:artist:2qAwMsiIjTzlmfAkXKvhVA","Armani White","spotify:album:1sYQKQBFypDjqisaAiaiGb","Keep in Touch","2019-11-08","1","8","230125","true","23","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:1uhimJSTIuWaHUXbpuYB71","Otto","spotify:artist:44TGR1CzjKBxSHsSEy7bi9","Woodkid","spotify:album:0lScKmyNsnDgRylIRIGRaK","Woodkid For Nicolas Ghesquière - Louis Vuitton Works One","2019-05-07","1","2","497600","false","33","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:1pWOJi4RBIJfE1EG9Lapa7","L'aérogramme de Los Angeles","spotify:artist:44TGR1CzjKBxSHsSEy7bi9, spotify:artist:3S1CsVWDmMrfEdZ7Xe4YIX","Woodkid, Louis Garrel","spotify:album:26UuJhE56wV2MRCAR3xeeP","L'aérogramme de Los Angeles","2018-04-11","1","1","211787","false","49","spotify:user:1227113","2020-02-11T15:51:40Z"
"spotify:track:0j1VVFif10Ib9s3U59adli","Iron","spotify:artist:44TGR1CzjKBxSHsSEy7bi9","Woodkid","spotify:album:74Ewey3td9g8nCtt0Q3bz7","Iron","2013-01-01","1","1","187466","false","63","spotify:user:1227113","2020-02-11T15:51:40Z"
